performance_id,song_id,video_id,start_seconds,end_seconds,published_at
perf_1942,song_0889,A8Z3cWJPTSM,5315,5655,2026-01-11T15:51:35Z
perf_1943,song_0131,A8Z3cWJPTSM,5693,5952,2026-01-11T15:51:35Z
perf_1944,song_0151,A8Z3cWJPTSM,6330,6674,2026-01-11T15:51:35Z
perf_1945,song_0193,A8Z3cWJPTSM,6748,6999,2026-01-11T15:51:35Z
perf_1946,song_0148,A8Z3cWJPTSM,7136,7406,2026-01-11T15:51:35Z
perf_1947,song_0198,A8Z3cWJPTSM,8029,8347,2026-01-11T15:51:35Z
perf_1948,song_0890,A8Z3cWJPTSM,8361,8506,2026-01-11T15:51:35Z
perf_1949,song_0891,A8Z3cWJPTSM,8506,8830,2026-01-11T15:51:35Z
perf_1950,song_0892,A8Z3cWJPTSM,8830,8897,2026-01-11T15:51:35Z
perf_1951,song_0893,A8Z3cWJPTSM,8897,9094,2026-01-11T15:51:35Z
perf_1952,song_0894,A8Z3cWJPTSM,9094,9247,2026-01-11T15:51:35Z
perf_1953,song_0895,A8Z3cWJPTSM,9247,9607,2026-01-11T15:51:35Z
perf_1954,song_0896,A8Z3cWJPTSM,9607,9907,2026-01-11T15:51:35Z
perf_1955,song_0897,Ir33Gsytwew,1350,1603,2025-12-29T15:28:52Z
perf_1956,song_0898,Ir33Gsytwew,1603,1718,2025-12-29T15:28:52Z
perf_1957,song_0899,Ir33Gsytwew,1895,2114,2025-12-29T15:28:52Z
perf_1958,song_0900,Ir33Gsytwew,2378,2440,2025-12-29T15:28:52Z
perf_1959,song_0901,Ir33Gsytwew,2547,2648,2025-12-29T15:28:52Z
perf_1960,song_0902,Ir33Gsytwew,2939,3146,2025-12-29T15:28:52Z
perf_1961,song_0903,Ir33Gsytwew,3820,4151,2025-12-29T15:28:52Z
perf_1962,song_0904,Ir33Gsytwew,4235,4485,2025-12-29T15:28:52Z
perf_1963,song_0905,Ir33Gsytwew,4701,5034,2025-12-29T15:28:52Z
perf_1964,song_0906,Ir33Gsytwew,5095,5135,2025-12-29T15:28:52Z
perf_1965,song_0907,Ir33Gsytwew,5135,5347,2025-12-29T15:28:52Z
perf_1966,song_0908,Ir33Gsytwew,5424,5676,2025-12-29T15:28:52Z
perf_1967,song_0909,Ir33Gsytwew,5906,6156,2025-12-29T15:28:52Z
perf_1968,song_0910,Ir33Gsytwew,6608,6908,2025-12-29T15:28:52Z
perf_1969,song_0911,J0xBbheNHrk,905,1119,2025-12-27T17:46:33Z
perf_1970,song_0912,J0xBbheNHrk,1305,1450,2025-12-27T17:46:33Z
perf_1971,song_0913,J0xBbheNHrk,1596,1865,2025-12-27T17:46:33Z
perf_1972,song_0914,J0xBbheNHrk,2278,2570,2025-12-27T17:46:33Z
perf_1973,song_0915,J0xBbheNHrk,3105,3426,2025-12-27T17:46:33Z
perf_1974,song_0916,J0xBbheNHrk,3483,3745,2025-12-27T17:46:33Z
perf_1975,song_0917,J0xBbheNHrk,3803,3988,2025-12-27T17:46:33Z
perf_1976,song_0918,J0xBbheNHrk,4037,4301,2025-12-27T17:46:33Z
perf_1977,song_0919,J0xBbheNHrk,4358,4567,2025-12-27T17:46:33Z
perf_1978,song_0920,J0xBbheNHrk,4664,4910,2025-12-27T17:46:33Z
perf_1979,song_0921,J0xBbheNHrk,4982,5055,2025-12-27T17:46:33Z
perf_1980,song_0922,J0xBbheNHrk,5055,5282,2025-12-27T17:46:33Z
perf_1981,song_0923,J0xBbheNHrk,5338,5571,2025-12-27T17:46:33Z
perf_1982,song_0924,J0xBbheNHrk,5635,5921,2025-12-27T17:46:33Z
perf_1983,song_0925,J0xBbheNHrk,5977,6198,2025-12-27T17:46:33Z
perf_1984,song_0926,J0xBbheNHrk,6720,6975,2025-12-27T17:46:33Z
perf_1985,song_0927,J0xBbheNHrk,7147,7462,2025-12-27T17:46:33Z
perf_1986,song_0928,J0xBbheNHrk,8020,8306,2025-12-27T17:46:33Z
perf_1987,song_0929,J0xBbheNHrk,8401,8692,2025-12-27T17:46:33Z
perf_1988,song_0930,J0xBbheNHrk,8944,9175,2025-12-27T17:46:33Z
perf_1989,song_0931,J0xBbheNHrk,9261,9401,2025-12-27T17:46:33Z
perf_1990,song_0932,J0xBbheNHrk,9401,9714,2025-12-27T17:46:33Z
perf_1991,song_0933,J0xBbheNHrk,9759,9826,2025-12-27T17:46:33Z
perf_1992,song_0934,J0xBbheNHrk,9826,10102,2025-12-27T17:46:33Z
perf_1993,song_0935,J0xBbheNHrk,10217,10427,2025-12-27T17:46:33Z
perf_1994,song_0936,J0xBbheNHrk,10446,10912,2025-12-27T17:46:33Z
perf_1995,song_0937,J0xBbheNHrk,10912,11212,2025-12-27T17:46:33Z
perf_1996,song_0938,itlKtLU_QDo,629,1087,2025-12-26T17:42:56Z
perf_1997,song_0007,itlKtLU_QDo,1362,1620,2025-12-26T17:42:56Z
perf_1998,song_0001,itlKtLU_QDo,1747,2005,2025-12-26T17:42:56Z
perf_1999,song_0139,itlKtLU_QDo,2492,2734,2025-12-26T17:42:56Z
perf_2000,song_0101,itlKtLU_QDo,2819,3131,2025-12-26T17:42:56Z
perf_2001,song_0498,itlKtLU_QDo,3279,3525,2025-12-26T17:42:56Z
perf_2002,song_0120,itlKtLU_QDo,3574,3870,2025-12-26T17:42:56Z
perf_2003,song_0097,itlKtLU_QDo,4001,4255,2025-12-26T17:42:56Z
perf_2004,song_0672,itlKtLU_QDo,4345,4486,2025-12-26T17:42:56Z
perf_2005,song_0444,itlKtLU_QDo,4582,4847,2025-12-26T17:42:56Z
perf_2006,song_0939,itlKtLU_QDo,4911,4986,2025-12-26T17:42:56Z
perf_2007,song_0940,itlKtLU_QDo,5040,5064,2025-12-26T17:42:56Z
perf_2008,song_0130,itlKtLU_QDo,5120,5400,2025-12-26T17:42:56Z
perf_2009,song_0131,itlKtLU_QDo,5480,5792,2025-12-26T17:42:56Z
perf_2010,song_0466,itlKtLU_QDo,6033,6275,2025-12-26T17:42:56Z
perf_2011,song_0941,itlKtLU_QDo,6398,6452,2025-12-26T17:42:56Z
perf_2012,song_0374,itlKtLU_QDo,6538,6835,2025-12-26T17:42:56Z
perf_2013,song_0368,itlKtLU_QDo,6871,7056,2025-12-26T17:42:56Z
perf_2014,song_0359,itlKtLU_QDo,7133,7361,2025-12-26T17:42:56Z
perf_2015,song_0361,itlKtLU_QDo,7440,7619,2025-12-26T17:42:56Z
perf_2016,song_0379,itlKtLU_QDo,7864,8114,2025-12-26T17:42:56Z
perf_2017,song_0603,itlKtLU_QDo,8385,8636,2025-12-26T17:42:56Z
perf_2018,song_0423,itlKtLU_QDo,8805,9037,2025-12-26T17:42:56Z
perf_2019,song_0942,itlKtLU_QDo,9192,9898,2025-12-26T17:42:56Z
perf_2020,song_0006,itlKtLU_QDo,9898,10170,2025-12-26T17:42:56Z
perf_2021,song_0193,itlKtLU_QDo,10400,10645,2025-12-26T17:42:56Z
perf_2022,song_0008,itlKtLU_QDo,10714,10991,2025-12-26T17:42:56Z
perf_2023,song_0397,itlKtLU_QDo,11426,11678,2025-12-26T17:42:56Z
perf_2024,song_0943,Je4g-9y-mmM,809,922,2025-12-25T15:46:28Z
perf_2025,song_0944,Je4g-9y-mmM,1020,1122,2025-12-25T15:46:28Z
perf_2026,song_0945,Je4g-9y-mmM,1167,1354,2025-12-25T15:46:28Z
perf_2027,song_0946,Je4g-9y-mmM,1453,1546,2025-12-25T15:46:28Z
perf_2028,song_0947,Je4g-9y-mmM,1704,1916,2025-12-25T15:46:28Z
perf_2029,song_0948,Je4g-9y-mmM,2049,2372,2025-12-25T15:46:28Z
perf_2030,song_0949,Je4g-9y-mmM,2471,2766,2025-12-25T15:46:28Z
perf_2031,song_0950,Je4g-9y-mmM,3934,4291,2025-12-25T15:46:28Z
perf_2032,song_0951,Je4g-9y-mmM,4368,4704,2025-12-25T15:46:28Z
perf_2033,song_0952,Je4g-9y-mmM,4799,5080,2025-12-25T15:46:28Z
perf_2034,song_0953,Je4g-9y-mmM,5121,5448,2025-12-25T15:46:28Z
perf_2035,song_0954,Je4g-9y-mmM,5596,5924,2025-12-25T15:46:28Z
perf_2036,song_0955,Je4g-9y-mmM,5959,6286,2025-12-25T15:46:28Z
perf_2037,song_0956,Je4g-9y-mmM,6732,7025,2025-12-25T15:46:28Z
perf_2038,song_0957,Je4g-9y-mmM,7115,7347,2025-12-25T15:46:28Z
perf_2039,song_0958,Je4g-9y-mmM,7366,8265,2025-12-25T15:46:28Z
perf_2040,song_0959,Je4g-9y-mmM,8265,8579,2025-12-25T15:46:28Z
perf_2041,song_0960,Je4g-9y-mmM,8579,8817,2025-12-25T15:46:28Z
perf_2042,song_0466,IVNhwAwh0i4,221,556,2025-12-22T01:23:53Z
perf_2043,song_0612,IVNhwAwh0i4,556,996,2025-12-22T01:23:53Z
perf_2044,song_0514,IVNhwAwh0i4,996,1570,2025-12-22T01:23:53Z
perf_2045,song_0402,IVNhwAwh0i4,1570,1888,2025-12-22T01:23:53Z
perf_2046,song_0441,IVNhwAwh0i4,1888,2315,2025-12-22T01:23:53Z
perf_2047,song_0011,IVNhwAwh0i4,2315,2830,2025-12-22T01:23:53Z
perf_2048,song_0432,IVNhwAwh0i4,2830,3045,2025-12-22T01:23:53Z
perf_2049,song_0439,IVNhwAwh0i4,3045,3869,2025-12-22T01:23:53Z
perf_2050,song_0961,IVNhwAwh0i4,3869,4183,2025-12-22T01:23:53Z
perf_2051,song_0544,IVNhwAwh0i4,4183,4624,2025-12-22T01:23:53Z
perf_2052,song_0485,IVNhwAwh0i4,4624,4949,2025-12-22T01:23:53Z
perf_2053,song_0442,IVNhwAwh0i4,4949,5286,2025-12-22T01:23:53Z
perf_2054,song_0590,IVNhwAwh0i4,5286,5669,2025-12-22T01:23:53Z
perf_2055,song_0467,IVNhwAwh0i4,5669,5930,2025-12-22T01:23:53Z
perf_2056,song_0120,IVNhwAwh0i4,5930,6249,2025-12-22T01:23:53Z
perf_2057,song_0117,IVNhwAwh0i4,6249,6794,2025-12-22T01:23:53Z
perf_2058,song_0392,IVNhwAwh0i4,6794,7076,2025-12-22T01:23:53Z
perf_2059,song_0097,IVNhwAwh0i4,7076,7350,2025-12-22T01:23:53Z
perf_2060,song_0319,IVNhwAwh0i4,7350,7634,2025-12-22T01:23:53Z
perf_2061,song_0403,IVNhwAwh0i4,7634,7999,2025-12-22T01:23:53Z
perf_2062,song_0359,IVNhwAwh0i4,7999,8340,2025-12-22T01:23:53Z
perf_2063,song_0354,IVNhwAwh0i4,8340,8677,2025-12-22T01:23:53Z
perf_2064,song_0353,IVNhwAwh0i4,8677,8977,2025-12-22T01:23:53Z
perf_2065,song_0372,IVNhwAwh0i4,8977,9341,2025-12-22T01:23:53Z
perf_2066,song_0423,IVNhwAwh0i4,9341,9636,2025-12-22T01:23:53Z
perf_2067,song_0386,IVNhwAwh0i4,9636,9936,2025-12-22T01:23:53Z
perf_2068,song_0962,MRA6zr4T_x4,562,629,2025-12-20T17:54:32Z
perf_2069,song_0963,MRA6zr4T_x4,687,964,2025-12-20T17:54:32Z
perf_2070,song_0226,MRA6zr4T_x4,1832,2180,2025-12-20T17:54:32Z
perf_2071,song_0738,MRA6zr4T_x4,3503,3837,2025-12-20T17:54:32Z
perf_2072,song_0477,MRA6zr4T_x4,3916,4160,2025-12-20T17:54:32Z
perf_2073,song_0045,MRA6zr4T_x4,4327,4604,2025-12-20T17:54:32Z
perf_2074,song_0964,MRA6zr4T_x4,4722,4750,2025-12-20T17:54:32Z
perf_2075,song_0040,MRA6zr4T_x4,4750,5022,2025-12-20T17:54:32Z
perf_2076,song_0965,MRA6zr4T_x4,5732,5792,2025-12-20T17:54:32Z
perf_2077,song_0070,MRA6zr4T_x4,6625,6912,2025-12-20T17:54:32Z
perf_2078,song_0153,MRA6zr4T_x4,6947,7256,2025-12-20T17:54:32Z
perf_2079,song_0966,MRA6zr4T_x4,7820,8410,2025-12-20T17:54:32Z
perf_2080,song_0409,MRA6zr4T_x4,8530,8719,2025-12-20T17:54:32Z
perf_2081,song_0007,MRA6zr4T_x4,9845,10099,2025-12-20T17:54:32Z
perf_2082,song_0458,MRA6zr4T_x4,10250,10489,2025-12-20T17:54:32Z
perf_2083,song_0967,W0A_MtLfExg,693,718,2025-12-17T16:12:33Z
perf_2084,song_0968,W0A_MtLfExg,718,964,2025-12-17T16:12:33Z
perf_2085,song_0321,W0A_MtLfExg,1304,1560,2025-12-17T16:12:33Z
perf_2086,song_0969,W0A_MtLfExg,1685,1952,2025-12-17T16:12:33Z
perf_2087,song_0970,W0A_MtLfExg,1990,2261,2025-12-17T16:12:33Z
perf_2088,song_0971,W0A_MtLfExg,2334,2658,2025-12-17T16:12:33Z
perf_2089,song_0972,W0A_MtLfExg,2711,2979,2025-12-17T16:12:33Z
perf_2090,song_0973,W0A_MtLfExg,3070,3321,2025-12-17T16:12:33Z
perf_2091,song_0974,W0A_MtLfExg,3567,3825,2025-12-17T16:12:33Z
perf_2092,song_0975,W0A_MtLfExg,3857,4096,2025-12-17T16:12:33Z
perf_2093,song_0976,W0A_MtLfExg,4142,4316,2025-12-17T16:12:33Z
perf_2094,song_0977,W0A_MtLfExg,4342,4553,2025-12-17T16:12:33Z
perf_2095,song_0978,W0A_MtLfExg,5399,6025,2025-12-17T16:12:33Z
perf_2096,song_0979,W0A_MtLfExg,6025,6259,2025-12-17T16:12:33Z
perf_2097,song_0980,W0A_MtLfExg,6278,6526,2025-12-17T16:12:33Z
perf_2098,song_0981,W0A_MtLfExg,6538,6770,2025-12-17T16:12:33Z
perf_2099,song_0982,W0A_MtLfExg,6770,7070,2025-12-17T16:12:33Z
perf_2100,song_0983,kdlENxZZ3zw,942,1186,2025-12-13T18:01:06Z
perf_2101,song_0984,kdlENxZZ3zw,1495,1810,2025-12-13T18:01:06Z
perf_2102,song_0985,kdlENxZZ3zw,2066,2306,2025-12-13T18:01:06Z
perf_2103,song_0986,kdlENxZZ3zw,2708,2980,2025-12-13T18:01:06Z
perf_2104,song_0987,kdlENxZZ3zw,3533,3750,2025-12-13T18:01:06Z
perf_2105,song_0988,kdlENxZZ3zw,3780,4093,2025-12-13T18:01:06Z
perf_2106,song_0989,kdlENxZZ3zw,4148,4409,2025-12-13T18:01:06Z
perf_2107,song_0990,kdlENxZZ3zw,4456,4726,2025-12-13T18:01:06Z
perf_2108,song_0991,kdlENxZZ3zw,4826,5116,2025-12-13T18:01:06Z
perf_2109,song_0992,kdlENxZZ3zw,5192,5579,2025-12-13T18:01:06Z
perf_2110,song_0993,kdlENxZZ3zw,5691,5713,2025-12-13T18:01:06Z
perf_2111,song_0994,kdlENxZZ3zw,5713,5955,2025-12-13T18:01:06Z
perf_2112,song_0995,kdlENxZZ3zw,6023,6318,2025-12-13T18:01:06Z
perf_2113,song_0996,kdlENxZZ3zw,6390,6669,2025-12-13T18:01:06Z
perf_2114,song_0997,kdlENxZZ3zw,6766,7188,2025-12-13T18:01:06Z
perf_2115,song_0998,kdlENxZZ3zw,7246,7505,2025-12-13T18:01:06Z
perf_2116,song_0999,kdlENxZZ3zw,7569,7841,2025-12-13T18:01:06Z
perf_2117,song_1000,kdlENxZZ3zw,7936,8156,2025-12-13T18:01:06Z
perf_2118,song_1001,kdlENxZZ3zw,8208,8549,2025-12-13T18:01:06Z
perf_2119,song_1002,kdlENxZZ3zw,8611,8835,2025-12-13T18:01:06Z
perf_2120,song_1003,kdlENxZZ3zw,8973,9247,2025-12-13T18:01:06Z
perf_2121,song_1004,kdlENxZZ3zw,9386,9644,2025-12-13T18:01:06Z
perf_2122,song_1005,kdlENxZZ3zw,9677,9949,2025-12-13T18:01:06Z
perf_2123,song_1006,kdlENxZZ3zw,10022,10267,2025-12-13T18:01:06Z
perf_2124,song_1007,kdlENxZZ3zw,10401,10742,2025-12-13T18:01:06Z
perf_2125,song_1008,kdlENxZZ3zw,11040,11304,2025-12-13T18:01:06Z
perf_2126,song_1009,kdlENxZZ3zw,11528,11754,2025-12-13T18:01:06Z
perf_2127,song_1010,kdlENxZZ3zw,11898,12016,2025-12-13T18:01:06Z
perf_2128,song_1011,kdlENxZZ3zw,12149,12283,2025-12-13T18:01:06Z
perf_2129,song_1012,kdlENxZZ3zw,12468,12484,2025-12-13T18:01:06Z
perf_2130,song_0352,kdlENxZZ3zw,12484,12707,2025-12-13T18:01:06Z
perf_2131,song_1013,kdlENxZZ3zw,12712,13012,2025-12-13T18:01:06Z
